,ext_ID,objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4
3816,star forming,1237661950806851775,1.927597599481686e+18,0.08031443,18.95048,17.77799,17.21394,16.88678,16.68645,14.71,14.507,10.938,8.624,-0.5121483462728119,-0.4144999647567824,-0.4231518769848218,-1.4553938993865074,-0.5816322121888828,-0.942942368240411,0,0,1.1724899999999998,1.736539999999998,2.063699999999997,2.264029999999998,0.5640499999999982,0.8912099999999974,1.0915399999999984,0.32715999999999923,0.5274900000000002,0.200330000000001,0.20300000000000118,3.7720000000000002,6.086,3.568999999999999,5.882999999999999,2.314
3817,star forming,1237661950814388676,1.9445732398837535e+18,0.07580181,19.31543,17.84022,17.67815,17.47552,17.50333,15.441,15.138,12.127,8.493,0.3392392386051379,-0.9328658851574582,-0.5197774524082014,-1.3974289159823228,0.17484127321784834,-1.0071729490527295,0,0,1.4752100000000006,1.6372800000000005,1.8399099999999997,1.812100000000001,0.16206999999999994,0.36469999999999914,0.33689000000000036,0.2026299999999992,0.17482000000000042,-0.02780999999999878,0.3030000000000008,3.314,6.948,3.0109999999999992,6.645,3.6340000000000003
3818,quiescent,1237661951318556677,1.802710388895148e+18,0.2497338,12.62993,10.66668,9.947789,16.42791,9.312594,8.012,8.054,7.438,6.268,0.471644350251522,-1.0082794518035023,-0.7148348820130941,-1.5386515078311362,0.439674161027403,-0.7882108766081368,0,0,1.9632500000000004,2.6821409999999997,-3.797980000000001,3.317335999999999,0.7188909999999993,-5.761230000000001,1.3540859999999988,-6.4801210000000005,0.6351949999999995,7.115316,-0.041999999999999815,0.5740000000000007,1.7440000000000007,0.6160000000000005,1.7860000000000005,1.17
3819,quiescent,1237661951325241360,1.8116980722714808e+18,0.05555505,18.76729,17.64475,17.24134,16.95985,16.88186,14.912,14.79,11.382,8.825,-0.35028608323386934,-0.5413597058481219,-0.4699727733085784,-1.562641554742385,-0.2686841981667445,,0,0,1.1225400000000008,1.5259499999999981,1.8074399999999997,1.8854299999999995,0.4034099999999974,0.684899999999999,0.7628899999999987,0.2814900000000016,0.35948000000000135,0.07798999999999978,0.12200000000000166,3.530000000000001,6.0870000000000015,3.4079999999999995,5.965,2.5570000000000004
3820,quiescent,1237661957757075591,1.8769436468513608e+18,0.1001756,20.01138,18.50329,17.71077,17.29635,17.00351,14.572,14.294,10.859,9.045,-0.1337798528070639,-0.39012126374888895,-0.27540483434551055,-1.2364992050582975,0.07348874478773199,0.039638971013449084,0,0,1.5080899999999993,2.300609999999999,2.7150299999999987,3.0078700000000005,0.7925199999999997,1.2069399999999995,1.4997800000000012,0.4144199999999998,0.7072600000000016,0.29284000000000177,0.2779999999999987,3.712999999999999,5.526999999999999,3.4350000000000005,5.2490000000000006,1.814
3821,star forming,1237661957762777174,1.883656715631618e+18,0.07501528,19.01464,17.65008,17.09125,16.74276,16.5199,14.385,14.348,10.737,9.147,-0.3231254350535468,-0.4911746811730584,-0.38286413376028205,-2.0164670109248273,-0.2528796522584385,-1.184169914764898,0,0,1.3645600000000009,1.9233900000000013,2.2718799999999995,2.49474,0.5588300000000004,0.9073199999999986,1.1301799999999993,0.3484899999999982,0.5713499999999989,0.22286000000000072,0.036999999999999034,3.6479999999999997,5.2379999999999995,3.6110000000000007,5.2010000000000005,1.5899999999999999
3822,quiescent,1237661958300237828,1.8847985584906179e+18,0.007464668,15.476,13.92857,13.15339,12.7534,12.44953,11.077,11.012,7.757,5.842,-0.40311005727426585,-0.4010415712935912,-0.47727726776926355,-1.590541574366092,inf,inf,0,0,1.5474300000000003,2.322610000000001,2.7226000000000017,3.0264700000000015,0.7751800000000006,1.1751700000000014,1.4790400000000012,0.39999000000000073,0.7038600000000006,0.30386999999999986,0.0649999999999995,3.3200000000000003,5.235,3.255000000000001,5.170000000000001,1.915
3823,quiescent,1237661958834421917,1.881510193787857e+18,0.1180397,19.77324,18.50715,17.91489,17.63461,17.40066,15.082,14.799,11.286,9.267,-0.1025614209280364,-0.5143587703842583,-0.5301668459755893,-1.0457311205506747,-0.22110552161460956,-0.6652824694784771,0,0,1.266090000000002,1.8583500000000015,2.1386300000000027,2.372580000000003,0.5922599999999996,0.8725400000000008,1.1064900000000009,0.2802800000000012,0.5142300000000013,0.2339500000000001,0.28300000000000125,3.796000000000001,5.815000000000001,3.513,5.532,2.019
3824,quiescent,1237661959373455459,1.883804599945554e+18,0.03621561,19.78948,18.1931,17.32431,16.90138,16.57591,11.572,11.604,10.219,8.412,-0.3543329609826304,-0.37618420030169486,-0.7248154366415369,-1.8521807967304815,,-0.03182880348686922,0,0,1.59638,2.4651700000000005,2.8881000000000014,3.2135700000000007,0.8687900000000006,1.2917200000000015,1.6171900000000008,0.4229300000000009,0.7484000000000002,0.32546999999999926,-0.03200000000000003,1.3529999999999998,3.1599999999999984,1.3849999999999998,3.1919999999999984,1.8069999999999986
3825,star forming,1237661959910129787,1.883799102387415e+18,0.04234894,18.3016,17.39266,17.21038,16.96006,16.87641,15.02,14.727,11.08,7.837,0.43018276070868544,-0.9099147682441757,-0.6909708201498836,-1.6788248940139912,0.3479072131775217,-0.9035254976727659,0,0,0.9089400000000012,1.0912199999999999,1.341540000000002,1.4251900000000006,0.18227999999999867,0.43260000000000076,0.5162499999999994,0.2503200000000021,0.33397000000000077,0.08364999999999867,0.29299999999999926,3.9399999999999995,7.183,3.6470000000000002,6.890000000000001,3.2430000000000003
3826,star forming,1237659144557232259,1.303843539053996e+18,0.07116782,19.15152,17.65646,16.93772,16.51302,16.16357,14.611,14.572,11.748,9.002,-0.21968736868924255,-0.409508943150085,-0.47047013790939207,-1.1546750970433317,-0.23938331084048659,-0.8659405782280887,0,0,1.4950600000000023,2.2138000000000027,2.6385000000000005,2.9879500000000014,0.7187400000000004,1.1434399999999982,1.4928899999999992,0.42469999999999786,0.7741499999999988,0.3494500000000009,0.03900000000000148,2.8630000000000013,5.609,2.824,5.5699999999999985,2.7459999999999987
3827,star forming,1237659144557232259,1.303843539053996e+18,0.07116782,19.15152,17.65646,16.93772,16.51302,16.16357,14.817,14.602,11.684,8.737,-0.21968736868924255,-0.409508943150085,-0.47047013790939207,-1.1546750970433317,-0.23938331084048659,-0.8659405782280887,0,0,1.4950600000000023,2.2138000000000027,2.6385000000000005,2.9879500000000014,0.7187400000000004,1.1434399999999982,1.4928899999999992,0.42469999999999786,0.7741499999999988,0.3494500000000009,0.21499999999999986,3.133000000000001,6.08,2.918000000000001,5.865,2.946999999999999
3828,star forming,1237661966351663233,1.6213398980594504e+18,0.06288379,17.77872,16.6815,16.22294,15.90844,15.75448,13.744,13.57,9.68,7.875,-0.6625894971654473,-0.451688045176302,-0.5660931842227894,-1.7040309892580814,-0.36223957367900467,-1.447244854462054,0,0,1.09722,1.5557799999999986,1.8702799999999993,2.0242400000000007,0.4585599999999985,0.7730599999999992,0.9270200000000006,0.31450000000000067,0.4684600000000021,0.15396000000000143,0.1739999999999995,4.064,5.869,3.8900000000000006,5.695,1.8049999999999997
3829,quiescent,1237661966354808900,1.6303839315577016e+18,0.05408851,19.38057,17.71756,16.83321,16.37283,15.96985,13.851,13.815,11.557,8.237,0.03159332690727858,-0.4845401145788061,-0.34151972188672625,-1.8996283092569632,0.29538396591586047,-0.15810604052846067,0,0,1.6630099999999999,2.5473599999999976,3.0077399999999983,3.4107199999999995,0.8843499999999977,1.3447299999999984,1.7477099999999997,0.4603800000000007,0.8633600000000019,0.4029800000000012,0.036000000000001364,2.2940000000000005,5.614000000000001,2.257999999999999,5.577999999999999,3.3200000000000003
3830,quiescent,1237661966354808900,1.6303839315577016e+18,0.05408851,19.38057,17.71756,16.83321,16.37283,15.96985,14.315,14.161,11.91,8.535,0.03159332690727858,-0.4845401145788061,-0.34151972188672625,-1.8996283092569632,0.29538396591586047,-0.15810604052846067,0,0,1.6630099999999999,2.5473599999999976,3.0077399999999983,3.4107199999999995,0.8843499999999977,1.3447299999999984,1.7477099999999997,0.4603800000000007,0.8633600000000019,0.4029800000000012,0.15399999999999991,2.4049999999999994,5.779999999999999,2.2509999999999994,5.6259999999999994,3.375
3831,star forming,1237661966887747681,1.620215096305281e+18,0.09476781,19.34368,18.15639,17.61041,17.22982,17.01215,14.626,14.516,10.744,8.534,-0.5481750456235714,-0.4760723795930241,-0.5792502546805445,-2.0030338224396878,-0.3166667832127327,-0.8495369375008494,0,0,1.1872900000000008,1.7332699999999974,2.113859999999999,2.3315300000000008,0.5459799999999966,0.9265699999999981,1.14424,0.38059000000000154,0.5982600000000033,0.2176700000000018,0.10999999999999943,3.8819999999999997,6.091999999999999,3.7720000000000002,5.981999999999999,2.209999999999999
3832,star forming,1237661966888993011,1.6213044388094546e+18,0.04377589,18.54631,17.37398,16.98495,16.70085,16.5218,14.355,14.224,10.417,8.082,0.11445695254099922,-0.6927427372952243,-0.4322726723539954,-1.31791937803859,0.01589559299172736,-2.1423398209727225,0,0,1.1723299999999988,1.561359999999997,1.8454599999999992,2.0245099999999994,0.3890299999999982,0.6731300000000005,0.8521800000000006,0.28410000000000224,0.4631500000000024,0.17905000000000015,0.13100000000000023,3.9380000000000006,6.273,3.8070000000000004,6.1419999999999995,2.334999999999999
3833,star forming,1237661967426650132,1.624845690398075e+18,0.07023063,19.22011,17.59758,16.92237,16.50295,16.30442,14.726,14.6,11.12,8.871,-0.2594891411135599,-0.36944827000266367,-0.4428195448734417,-1.4925183745490873,-0.15232149667272857,-0.6468078941507717,0,0,1.6225299999999976,2.2977399999999975,2.71716,2.915689999999998,0.6752099999999999,1.0946300000000022,1.2931600000000003,0.41942000000000235,0.6179500000000004,0.1985299999999981,0.12600000000000122,3.6060000000000016,5.855,3.4800000000000004,5.728999999999999,2.2489999999999988
3834,star forming,1237661967426650132,1.624845690398075e+18,0.07023063,19.22011,17.59758,16.92237,16.50295,16.30442,14.452,14.298,11.184,8.502,-0.2594891411135599,-0.36944827000266367,-0.4428195448734417,-1.4925183745490873,-0.15232149667272857,-0.6468078941507717,0,0,1.6225299999999976,2.2977399999999975,2.71716,2.915689999999998,0.6752099999999999,1.0946300000000022,1.2931600000000003,0.41942000000000235,0.6179500000000004,0.1985299999999981,0.15399999999999991,3.2680000000000007,5.949999999999999,3.1140000000000008,5.795999999999999,2.6819999999999986
3835,star forming,1237661967431893015,1.6394114716936704e+18,0.007966266,16.02031,15.10894,14.76565,14.59906,14.48524,13.2,13.055,9.575,6.988,0.20137153092031101,-0.8874664114416483,-0.5400320474239871,-1.6301086254955375,inf,inf,0,0,0.911369999999998,1.2546599999999977,1.4212499999999988,1.5350699999999993,0.34328999999999965,0.5098800000000008,0.6237000000000013,0.16659000000000113,0.2804100000000016,0.11382000000000048,0.14499999999999957,3.625,6.211999999999999,3.4800000000000004,6.066999999999999,2.586999999999999
3836,quiescent,1237661967964438587,1.6270873198466437e+18,0.1372924,20.95689,18.63389,17.56331,17.07292,16.73177,14.587,14.545,12.559,9.204,-0.057807349643387865,-0.4142699130274552,-0.2678864616377775,-0.7276810258482025,-0.38560579472878215,-0.7602458405010069,0,0,2.3230000000000004,3.39358,3.8839700000000015,4.22512,1.0705799999999996,1.560970000000001,1.90212,0.49039000000000144,0.8315400000000004,0.34114999999999895,0.041999999999999815,2.0280000000000005,5.382999999999999,1.9860000000000007,5.340999999999999,3.3549999999999986
3837,star forming,1237661967966797944,1.632699503045798e+18,0.1202971,18.73718,17.80687,17.41209,17.06145,16.93929,14.315,13.94,9.731,7.814,-0.36938241777589986,-0.4699276457742967,-0.5122079648230946,-1.6087211161004813,-0.2739880583713071,-1.7755159637260647,0,0,0.9303099999999986,1.3250899999999994,1.675729999999998,1.7978899999999989,0.3947800000000008,0.7454199999999993,0.8675800000000002,0.3506399999999985,0.47279999999999944,0.12216000000000093,0.375,4.584,6.5009999999999994,4.209,6.1259999999999994,1.9169999999999998
3838,star forming,1237661967968764147,1.6394067987692524e+18,0.02430793,18.9544,17.85427,17.38296,17.20828,17.08737,15.857,15.958,12.845,9.002,0.10447981003562921,-0.6676924534300258,-0.3543742887937561,-1.217907762525849,-0.1531629462318888,-1.6005179768884221,0,0,1.10013,1.571439999999999,1.7461200000000012,1.8670299999999997,0.471309999999999,0.6459900000000012,0.7668999999999997,0.17468000000000217,0.2955900000000007,0.12090999999999852,-0.10100000000000087,3.0119999999999987,6.854999999999999,3.1129999999999995,6.9559999999999995,3.843
3839,star forming,1237661968499605667,1.6247643265376195e+18,0.06053197,18.56252,17.48899,17.06837,16.75417,16.63109,14.716,14.611,10.887,8.633,-0.3530150165987839,-0.5038398271701792,-0.4871348475945942,-1.576202213631268,-0.21801418000061626,-1.0081854075113315,0,0,1.073529999999998,1.4941499999999976,1.8083500000000008,1.9314299999999989,0.42061999999999955,0.7348200000000027,0.8579000000000008,0.31420000000000314,0.4372800000000012,0.12307999999999808,0.10499999999999865,3.828999999999999,6.083,3.724,5.9780000000000015,2.2540000000000013
3840,star forming,1237661968500523236,1.627016676224559e+18,0.1580019,19.25508,18.17158,17.46486,17.12305,16.87806,14.594,14.228,10.484,8.551,-0.374255638219891,-0.4599890263610871,-0.641762405740472,-1.5633311817217015,0.01058589451588551,-1.040048608983415,0,0,1.0835000000000008,1.790219999999998,2.1320300000000003,2.377019999999998,0.7067199999999971,1.0485299999999995,1.2935199999999973,0.3418100000000024,0.5868000000000002,0.24498999999999782,0.36599999999999966,4.109999999999999,6.042999999999999,3.7439999999999998,5.677,1.9329999999999998
3841,quiescent,1237661970122407944,9.638860830980444e+17,0.05187085,18.88285,17.6352,17.10061,16.78663,16.64446,15.612,15.49,12.423,9.318,-0.06494117675552469,-0.5525455507424171,-0.3948895975399089,-1.634312926048327,-0.17506300822434054,,0,0,1.2476500000000001,1.7822400000000016,2.0962200000000024,2.2383900000000025,0.5345900000000015,0.8485700000000023,0.9907400000000024,0.3139800000000008,0.45615000000000094,0.14217000000000013,0.12199999999999989,3.189,6.2940000000000005,3.067,6.172000000000001,3.1050000000000004
3842,star forming,1237661971177865393,1.1304574282241413e+18,0.1024073,19.82057,18.50569,17.77784,17.30358,16.97061,14.06,13.727,9.769,8.169,-0.41702807543291814,-0.42982658620741904,-0.4962849474024361,-1.4650863397536495,0.0480745745640738,-0.6204385831033227,0,0,1.3148799999999987,2.042729999999999,2.51699,2.8499599999999994,0.7278500000000001,1.2021100000000011,1.5350800000000007,0.474260000000001,0.8072300000000006,0.33296999999999954,0.3330000000000002,4.291,5.891,3.958,5.558,1.5999999999999996
3843,star forming,1237661972263141584,2.0177523426774487e+18,0.105341,19.74708,18.43419,17.68181,17.25357,17.00119,14.563,14.222,10.706,8.669,-0.7048280467130216,-0.31968552554241453,-0.5811905292583037,-1.4933196340839985,-0.24539860260596896,,0,0,1.3128899999999994,2.0652700000000017,2.4935100000000006,2.7458899999999993,0.7523800000000023,1.1806200000000011,1.4329999999999998,0.42823999999999884,0.6806199999999976,0.2523799999999987,0.3410000000000011,3.857000000000001,5.894,3.516,5.552999999999999,2.036999999999999
3844,star forming,1237661972263207023,2.0177625131600056e+18,0.04216458,18.3464,17.43532,17.13977,16.94969,16.80338,15.165,14.968,11.193,9.174,0.1217961516337136,-0.7998975622489215,-0.43979732158028273,-1.4877341814648413,-0.004632696773345129,-0.9920529031042896,0,0,0.9110799999999983,1.2066300000000005,1.3967099999999988,1.5430199999999985,0.2955500000000022,0.48563000000000045,0.6319400000000002,0.19007999999999825,0.33638999999999797,0.14630999999999972,0.19699999999999918,3.9719999999999995,5.991,3.7750000000000004,5.7940000000000005,2.019
3845,quiescent,1237661972268515366,2.030132566748588e+18,0.1336515,20.19699,18.2328,17.25011,16.83163,16.49113,14.328,14.258,12.031,8.944,0.09685739250491479,-0.4778533059543247,-0.1820155000963619,-0.8398667492352466,-0.18188599502995978,,0,0,1.9641899999999985,2.94688,3.365359999999999,3.7058600000000013,0.9826900000000016,1.4011700000000005,1.7416700000000027,0.41847999999999885,0.7589800000000011,0.34050000000000225,0.07000000000000028,2.296999999999999,5.383999999999999,2.2269999999999985,5.313999999999998,3.0869999999999997
3846,star forming,1237661972788543636,1.1305264225787843e+18,0.09020539,19.62056,18.263,17.48096,17.07145,16.76788,14.145,14.043,10.772,9.018,-0.5426610348681545,-0.42111361568008343,-0.6101269924183957,-1.8153193559545122,-0.1421334449870879,,0,0,1.3575599999999994,2.1396000000000015,2.5491100000000024,2.8526799999999994,0.7820400000000021,1.191550000000003,1.49512,0.40951000000000093,0.7130799999999979,0.303569999999997,0.10200000000000031,3.3729999999999993,5.126999999999999,3.270999999999999,5.024999999999999,1.7539999999999996
3847,quiescent,1237664290466234639,1.9906551395972813e+18,0.0239418,19.0612,17.95541,17.51921,17.34948,17.17898,16.206,16.615,12.406,9.2,-0.03788420593856956,-0.9565184847154377,-0.3341580053608973,,0.2828203036462259,-0.6814897691574094,0,0,1.105789999999999,1.5419899999999984,1.7117199999999997,1.8822200000000002,0.4361999999999995,0.6059300000000007,0.7764300000000013,0.16973000000000127,0.3402300000000018,0.17050000000000054,-0.4089999999999989,3.799999999999999,7.006,4.208999999999998,7.414999999999999,3.2060000000000013
3848,star forming,1237661972788871288,1.1305616069508731e+18,0.08249448,18.15261,17.03989,16.48038,16.0905,15.87106,13.448,13.195,9.115,7.62,-0.6241119057695476,-0.42899868483946,-0.5561946443023744,-1.5802517246195025,-0.3659559962304155,,0,0,1.1127199999999995,1.672229999999999,2.0621100000000006,2.2815499999999993,0.5595099999999995,0.9493900000000011,1.1688299999999998,0.38988000000000156,0.6093200000000003,0.21943999999999875,0.2530000000000001,4.333,5.828,4.08,5.575,1.495
3849,star forming,1237662193453105310,1.6348660905741128e+18,0.08080537,18.42889,17.27841,16.81194,16.51245,16.37656,14.376,14.233,10.561,8.676,-0.6060094981236214,-0.45798234438238306,-0.5056761562637813,-1.678798934681632,-0.3800208361720423,-0.7499136970669019,0,0,1.1504799999999982,1.6169499999999992,1.916439999999998,2.0523299999999978,0.46647000000000105,0.7659599999999998,0.9018499999999996,0.2994899999999987,0.43537999999999855,0.13588999999999984,0.1429999999999989,3.8149999999999995,5.699999999999999,3.6720000000000006,5.557,1.8849999999999998
3850,quiescent,1237662193455398980,2.2350686028080353e+18,0.08059759,20.70135,18.23283,17.37828,16.93176,16.60658,14.073,13.893,10.833,8.865,-0.1618071956728358,-0.43250611714416337,-0.4889361881088394,-1.2870622969430427,0.19677241906239684,-0.6256127505848081,0,0,2.4685200000000016,3.3230700000000013,3.769590000000001,4.0947700000000005,0.8545499999999997,1.3010699999999993,1.6262499999999989,0.4465199999999996,0.7716999999999992,0.3251799999999996,0.17999999999999972,3.24,5.208,3.0600000000000005,5.0280000000000005,1.968
3851,quiescent,1237662193457037550,1.6438688922185503e+18,0.01001275,17.56777,16.52273,16.14503,15.95718,15.97953,15.23,15.056,12.494,9.022,0.15509621864551118,-1.145688792589152,-0.5227319287232343,-1.0458628637757474,inf,inf,0,0,1.0450400000000002,1.422740000000001,1.6105900000000002,1.588239999999999,0.3777000000000008,0.56555,0.5431999999999988,0.18784999999999918,0.16549999999999798,-0.022350000000001202,0.17400000000000126,2.7360000000000007,6.208,2.5619999999999994,6.033999999999999,3.4719999999999995
3852,star forming,1237662193460248620,1.5503785165439898e+18,0.1326336,19.53873,18.2726,17.57296,17.1363,16.89101,14.077,13.731,9.8,7.931,-0.24426168471358997,-0.4598537039830044,-0.5043501548915088,-1.5667523744974314,-0.2383374577396254,,0,0,1.2661300000000004,1.9657700000000027,2.4024300000000025,2.6477199999999996,0.6996400000000023,1.136300000000002,1.3815899999999992,0.4366599999999998,0.681949999999997,0.24528999999999712,0.3460000000000001,4.276999999999999,6.146,3.930999999999999,5.8,1.8690000000000007
3853,star forming,1237662193985192004,1.6247555304445972e+18,0.03378583,19.44019,18.11985,17.70179,17.44754,17.28087,15.702,15.472,12.837,9.153,-0.045439961517645545,-0.8517584811495698,-0.3522455455790156,-1.5225571690845945,-0.2618600750077507,,0,0,1.3203400000000016,1.7384000000000022,1.9926500000000011,2.159320000000001,0.41806000000000054,0.6723099999999995,0.8389799999999994,0.254249999999999,0.42091999999999885,0.16666999999999987,0.23000000000000043,2.865,6.5489999999999995,2.635,6.318999999999999,3.6839999999999993
3854,star forming,1237662193986240615,1.6246813134097224e+18,0.08154675,18.86712,17.65048,17.27605,16.9656,16.85773,14.923,14.628,10.754,7.644,0.0810756728006334,-0.5289223978873248,-0.49772120172857054,-1.2960948261328156,0.03898612187824344,-1.4973051712922933,0,0,1.2166399999999982,1.5910699999999984,1.9015200000000014,2.00939,0.37443000000000026,0.6848800000000033,0.7927500000000016,0.310450000000003,0.41832000000000136,0.10786999999999836,0.29499999999999993,4.1690000000000005,7.279,3.8740000000000006,6.984,3.1099999999999994
3855,star forming,1237662194531107000,1.643840304916228e+18,0.09271956,19.2841,17.81701,16.97928,16.51373,16.21499,14.199,13.974,10.034,7.78,-0.5241980585986293,-0.3156544701080146,-0.5665712706080593,-1.5226617574310013,0.07002777422992443,-0.9693657754558664,0,0,1.467089999999999,2.3048199999999994,2.7703699999999998,3.0691099999999985,0.8377300000000005,1.3032800000000009,1.6020199999999996,0.46555000000000035,0.764289999999999,0.2987399999999987,0.22499999999999964,4.164999999999999,6.419,3.9399999999999995,6.194,2.2540000000000004
3856,star forming,1237662194536874087,1.5549651299535688e+18,0.03390528,18.19476,17.08353,16.60705,16.3537,16.14421,14.423,14.183,10.805,8.569,0.08695444755374818,-0.6681758183028793,-0.42719321417814293,-1.3477640205152976,-0.12898409689447557,-1.4871469068637697,0,0,1.111229999999999,1.5877099999999977,1.8410599999999988,2.0505499999999977,0.4764799999999987,0.7298299999999998,0.9393199999999986,0.2533500000000011,0.4628399999999999,0.20948999999999884,0.2400000000000002,3.6180000000000003,5.853999999999999,3.378,5.613999999999999,2.235999999999999
3857,star forming,1237662195056836797,1.6158261206476657e+18,0.07501888,19.12067,17.84828,17.16808,16.67573,16.38471,13.268,12.913,8.821,7.11,-0.27637885146656227,-0.4173067710939223,-0.42884375718129875,-1.287710083874801,-0.36809444305794325,-0.9322307884462449,0,0,1.2723900000000015,1.9525900000000007,2.444939999999999,2.735960000000002,0.6801999999999992,1.1725499999999975,1.4635700000000007,0.4923499999999983,0.7833700000000015,0.29102000000000317,0.3550000000000004,4.447000000000001,6.158,4.0920000000000005,5.803,1.7109999999999994
3858,star forming,1237662195060834495,1.6292756238369034e+18,0.1017978,19.11915,18.15305,17.66125,17.35146,17.18556,14.994,14.953,10.949,8.543,-0.2792314834838426,-0.5547173727028802,-0.48347950316669863,-1.7708392707466794,-0.12633324035639842,-0.919661010041059,0,0,0.9661000000000008,1.4579000000000022,1.7676900000000018,1.9335900000000024,0.49180000000000135,0.8015900000000009,0.9674900000000015,0.30978999999999957,0.47569000000000017,0.1659000000000006,0.04100000000000037,4.045,6.4510000000000005,4.004,6.41,2.4060000000000006
3859,quiescent,1237662195061686313,1.629326201371781e+18,0.002715251,13.78924,12.73016,12.19903,11.95368,11.81831,12.575,12.528,8.953,6.484,-0.5632104996322117,-0.44405573947637333,-0.4011141439107648,-1.5863255983374516,inf,inf,0,0,1.0590799999999998,1.590209999999999,1.8355599999999992,1.9709299999999992,0.5311299999999992,0.7764799999999994,0.9118499999999994,0.24535000000000018,0.38072000000000017,0.13537,0.04699999999999882,3.622,6.090999999999999,3.575000000000001,6.0440000000000005,2.4689999999999994
3860,star forming,1237662195063390275,1.6327102232841687e+18,0.05228312,18.79019,17.69595,17.31671,17.05128,16.93847,15.21,15.066,11.489,8.685,-0.2639167257690381,-0.5720585695303926,-0.42044987494496355,-1.6641084755081852,-0.332970932498934,-1.5360675108785435,0,0,1.0942399999999992,1.4734799999999986,1.7389100000000006,1.8517200000000003,0.37923999999999936,0.6446700000000014,0.757480000000001,0.26543000000000205,0.3782400000000017,0.11280999999999963,0.14400000000000013,3.721,6.525,3.577,6.381,2.8040000000000003
3861,star forming,1237659347489718407,2.025588824947583e+18,0.05256728,18.6491,17.59238,17.06205,16.74479,16.61023,14.78,14.62,11.096,8.797,-0.5989268328655883,-0.5104516948252259,-0.40612508634572975,-1.4934478193378564,-0.5285019490880177,-0.7529710312571504,0,0,1.056720000000002,1.5870500000000014,1.9043100000000024,2.0388699999999993,0.5303299999999993,0.8475900000000003,0.9821499999999972,0.317260000000001,0.4518199999999979,0.1345599999999969,0.16000000000000014,3.6839999999999993,5.982999999999999,3.523999999999999,5.822999999999999,2.2989999999999995
3862,star forming,1237662195067519051,1.6439263417011016e+18,0.09376387,18.92909,17.90599,17.55402,17.24937,17.17065,15.242,15.309,11.389,8.673,-0.2550730886627291,-0.6187661432235143,-0.4074814629039135,-1.2981304557278908,-0.3411581789732505,-1.1122583332715024,0,0,1.0230999999999995,1.3750699999999973,1.6797199999999997,1.7584400000000002,0.3519699999999979,0.6566200000000002,0.7353400000000008,0.3046500000000023,0.3833700000000029,0.07872000000000057,-0.0669999999999984,3.8530000000000015,6.569000000000001,3.92,6.635999999999999,2.7159999999999993
3863,quiescent,1237662195067912236,1.6439596019278418e+18,0.07818385,10.93932,11.02555,10.14031,13.60966,9.291862,8.35,8.307,5.845,3.653,0.02571511343741118,-0.7936128887366855,1.3188537490341254,-1.5442516616339983,0.2187770208051113,-1.3635460707345148,0,0,-0.08623000000000047,0.7990100000000009,-2.6703399999999995,1.6474580000000003,0.8852400000000014,-2.584109999999999,1.7336880000000008,-3.4693500000000004,0.8484479999999994,4.317798,0.04299999999999926,2.505,4.696999999999999,2.4620000000000006,4.654,2.1919999999999997
3864,star forming,1237662195594821715,1.6203151518634086e+18,0.08013871,17.80452,16.68017,16.13191,15.71494,15.5538,12.855,12.533,8.195,5.618,-0.7244484079542493,-0.2989048039579617,-0.6073590613954615,-1.6727033345075244,-0.39588701589214803,-1.1899788617831015,0,0,1.1243499999999997,1.6726099999999988,2.0895799999999998,2.2507199999999994,0.5482599999999991,0.96523,1.1263699999999996,0.41697000000000095,0.5781100000000006,0.16113999999999962,0.32200000000000095,4.66,7.237,4.337999999999999,6.914999999999999,2.577
3865,star forming,1237662195615137890,1.559530027672955e+18,0.04271889,18.22235,16.98529,16.43321,16.12888,15.89802,13.692,13.523,9.785,8.007,-0.33347075808025095,-0.4681607800204671,-0.4397625101264744,-1.462252693065046,-0.26949517284447144,-1.2691974025441843,0,0,1.2370599999999996,1.7891399999999997,2.09347,2.324329999999998,0.5520800000000001,0.8564100000000003,1.0872699999999984,0.3043300000000002,0.5351899999999983,0.23085999999999807,0.16900000000000048,3.907,5.6850000000000005,3.7379999999999995,5.516,1.7780000000000005
3866,quiescent,1237662197745844739,2.043655730640218e+18,0.08111367,20.1047,18.49164,17.69082,17.29411,16.95091,14.774,14.652,12.569,9.481,-0.05953505932231624,-0.8296974112533664,-0.37977729776089836,-2.182066445493482,-0.18459510293778122,-1.5393247341478893,0,0,1.6130600000000008,2.4138800000000025,2.8105900000000013,3.1537900000000008,0.8008200000000016,1.1975300000000004,1.54073,0.3967099999999988,0.7399099999999983,0.3431999999999995,0.12199999999999989,2.2049999999999983,5.292999999999999,2.0829999999999984,5.170999999999999,3.088000000000001
